Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,TotalSquareFeet
71,20,2,95.0,13651,1,0,3,0,1,1,0,14,7,6,1,6,7,6,1973,1973,4,0,8,9,2,1115.0,3,1,2,2,4,1,4,1880,6,0,343,2223,5,0,1,1,2223,0,0,2223,1,0,2,0,3,1,3,8,6,2,2,6,1973.0,3,2,516,5,5,1,300,0,0,0,0,0,0,0,0,0,2,2007,4,1,244000,34,4446
72,20,2,69.0,7599,1,0,1,0,1,0,0,17,7,6,1,6,4,6,1982,2006,4,0,0,9,3,0.0,3,4,2,4,4,2,4,565,6,0,280,845,5,4,1,1,845,0,0,845,1,0,1,0,2,1,3,4,6,0,0,3,1987.0,2,2,360,5,5,1,0,0,0,0,0,0,0,0,0,0,6,2007,4,1,129500,25,1690
73,60,2,74.0,10141,1,0,3,0,1,0,0,1,7,6,1,2,7,5,1998,1998,4,0,5,5,2,40.0,3,4,3,2,4,2,6,0,6,0,832,832,5,1,1,1,885,833,0,1718,0,0,2,1,3,1,3,7,6,1,5,6,1998.0,3,2,427,5,5,1,0,94,0,0,291,0,0,0,0,0,12,2009,4,1,185000,11,2550
74,20,2,85.0,10200,1,0,1,0,1,1,0,14,7,6,1,6,5,7,1954,2003,4,0,12,13,2,104.0,3,4,2,4,4,2,4,320,1,362,404,1086,5,1,1,1,1086,0,0,1086,1,0,1,0,3,1,3,6,6,0,0,6,1989.0,2,2,490,5,5,1,0,0,0,0,0,0,0,4,0,0,5,2010,4,1,144900,56,2172
75,50,4,60.0,5790,1,0,1,0,1,0,0,5,7,6,1,2,3,6,1915,1950,5,0,5,5,3,0.0,2,1,2,3,4,2,6,0,6,0,840,840,5,1,0,1,840,765,0,1605,0,0,2,0,3,2,3,8,6,0,0,3,1915.0,2,1,379,5,5,1,0,0,202,0,0,0,0,0,0,0,5,2010,4,1,107400,95,2445
76,180,4,21.0,1596,1,0,1,0,1,1,0,9,7,6,0,3,4,5,1973,1973,4,0,10,6,3,0.0,3,4,2,2,4,1,0,462,6,0,0,462,5,4,1,1,526,462,0,988,1,0,1,0,2,1,3,5,6,0,0,2,1973.0,2,1,297,5,5,1,120,101,0,0,0,0,0,4,0,0,11,2009,4,1,91000,36,1450
77,20,2,69.0,8475,1,0,3,0,1,1,0,14,7,6,1,6,4,7,1956,1956,4,0,5,5,3,0.0,3,4,2,4,4,2,4,228,6,0,724,952,5,0,1,3,952,0,0,952,0,0,1,0,2,1,3,4,6,0,0,3,1956.0,2,1,283,5,5,1,0,0,0,0,0,0,0,0,0,0,4,2008,4,1,135750,52,1904
78,50,4,50.0,8635,1,0,1,0,1,1,0,3,7,6,1,5,5,5,1948,2001,4,0,12,13,3,0.0,3,4,2,4,4,2,1,336,2,41,295,672,5,4,1,1,1072,213,0,1285,1,0,1,0,2,1,3,6,3,0,0,3,1948.0,2,1,240,5,5,1,0,0,0,0,0,0,0,2,0,0,1,2008,4,1,127000,60,1957
79,90,2,72.0,10778,1,0,1,0,1,1,0,24,7,6,4,6,4,5,1968,1968,0,0,0,1,3,0.0,3,4,2,4,4,2,6,0,6,0,1768,1768,5,4,0,1,1768,0,0,1768,0,0,2,0,4,2,3,8,6,0,0,0,1980.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2010,4,1,136500,42,3536
80,50,4,60.0,10440,1,1,1,0,1,0,0,5,7,6,1,2,5,6,1910,1981,4,0,12,13,3,0.0,3,4,3,4,4,2,6,0,6,0,440,440,5,1,1,1,682,548,0,1230,0,0,1,1,2,1,3,5,6,0,0,3,1966.0,2,2,440,5,5,1,74,0,128,0,0,0,0,2,0,0,5,2009,4,1,110000,99,1670
81,60,2,100.0,13000,1,0,1,0,1,0,0,14,7,6,1,2,6,6,1968,1968,4,0,5,5,2,576.0,3,1,2,2,4,2,3,448,6,0,448,896,5,4,1,1,1182,960,0,2142,0,0,2,1,4,1,2,8,6,1,2,6,1968.0,3,1,509,5,5,1,0,72,0,0,252,0,0,0,0,0,6,2009,4,1,193500,41,3038
82,120,4,32.0,4500,1,0,1,0,1,3,0,17,7,6,2,6,6,5,1998,1998,0,0,5,5,2,443.0,3,1,3,1,1,2,0,1201,6,0,36,1237,5,0,1,1,1337,0,0,1337,1,0,2,0,2,1,3,5,6,0,0,6,1998.0,3,2,405,5,5,1,0,199,0,0,0,0,0,0,0,0,3,2006,4,1,153500,8,2574
83,20,2,78.0,10206,1,0,1,0,1,1,0,10,7,6,1,6,8,5,2007,2007,4,0,5,5,0,468.0,3,4,3,2,4,2,0,33,6,0,1530,1563,5,0,1,1,1563,0,0,1563,0,0,2,0,3,1,2,6,6,1,2,6,2007.0,1,3,758,5,5,1,144,99,0,0,0,0,0,0,0,0,10,2008,4,1,245000,1,3126
84,20,2,80.0,8892,1,0,3,0,1,1,0,14,7,6,1,6,5,5,1960,1960,4,0,2,3,1,66.0,3,4,2,4,4,2,6,0,6,0,1065,1065,5,1,1,1,1065,0,0,1065,0,0,1,1,3,1,3,6,6,0,0,3,1974.0,2,2,461,5,5,1,74,0,0,0,0,0,0,0,0,0,7,2007,6,1,126500,47,2130
85,80,2,69.0,8530,1,0,3,0,1,1,0,1,7,6,1,3,7,5,1995,1996,4,0,0,1,2,22.0,3,4,3,2,4,2,6,0,6,0,384,384,5,1,1,1,804,670,0,1474,0,0,2,1,3,1,3,7,6,1,5,2,1995.0,3,2,400,5,5,1,120,72,0,0,0,0,0,0,4,700,5,2009,4,1,168500,14,1858
86,60,2,121.0,16059,1,0,1,0,1,0,0,22,7,6,1,2,8,5,1991,1992,0,0,0,1,2,284.0,2,4,2,2,4,2,6,0,6,0,1288,1288,5,0,1,1,1301,1116,0,2417,0,0,2,1,4,1,2,9,6,1,5,6,1991.0,2,2,462,5,5,1,127,82,0,0,0,0,0,0,0,0,4,2006,4,1,260000,15,3705
87,60,2,122.0,11911,1,0,0,0,1,1,0,1,7,6,1,2,6,5,2005,2005,4,0,5,5,3,0.0,2,4,3,2,4,4,6,0,6,0,684,684,5,0,1,1,684,876,0,1560,0,0,2,1,3,1,2,6,6,1,2,2,2005.0,3,2,400,5,5,1,100,38,0,0,0,0,0,0,0,0,3,2009,4,1,174000,4,2244
88,160,0,40.0,3951,1,2,1,0,1,0,0,10,7,6,2,2,6,5,2009,2009,4,0,5,5,0,76.0,2,4,3,2,4,4,6,0,6,0,612,612,5,0,1,1,612,612,0,1224,0,0,2,1,2,1,2,4,6,0,0,3,2009.0,1,2,528,5,5,1,0,234,0,0,0,0,0,0,0,0,6,2009,8,2,164500,0,1836
89,50,3,105.0,8470,1,0,3,0,1,0,0,15,3,4,1,5,3,2,1915,1982,0,0,8,9,3,0.0,0,2,2,4,2,2,6,0,6,0,1013,1013,5,4,0,1,1013,0,513,1526,0,0,1,0,2,1,0,6,6,0,0,0,1980.0,0,0,0,0,0,0,0,0,156,0,0,0,0,2,0,0,10,2009,3,4,85000,94,2026
90,20,2,60.0,8070,1,0,1,0,1,1,0,13,7,6,1,6,4,5,1994,1995,4,0,5,5,3,0.0,3,4,3,2,4,2,0,588,6,0,402,990,5,0,1,1,990,0,0,990,1,0,1,0,3,1,3,5,6,0,0,0,1980.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2007,4,1,123600,13,1980
91,20,2,60.0,7200,1,0,1,0,1,1,0,14,7,6,1,6,4,5,1950,1950,4,0,6,13,3,0.0,3,4,1,0,0,0,2,0,0,0,0,0,5,4,1,3,1040,0,0,1040,0,0,1,0,2,1,3,4,6,0,0,3,1950.0,2,2,420,5,5,1,0,29,0,0,0,0,0,0,0,0,7,2006,4,1,109900,56,1040
92,20,2,85.0,8500,1,0,1,0,1,1,0,14,7,6,1,6,5,3,1961,1961,0,0,0,1,1,203.0,3,4,2,4,4,2,3,600,6,0,635,1235,5,4,1,1,1235,0,0,1235,0,0,1,0,2,1,3,6,6,0,0,6,1961.0,2,2,480,5,5,1,0,0,0,0,0,0,0,4,0,0,12,2006,4,4,98600,45,2470
93,30,2,80.0,13360,1,1,3,2,1,1,0,12,7,6,1,6,5,7,1921,2006,4,0,12,13,3,0.0,3,1,5,2,4,2,4,713,6,0,163,876,5,0,1,1,964,0,0,964,1,0,1,0,2,1,3,5,6,0,0,3,1921.0,2,2,432,5,5,1,0,0,44,0,0,0,0,0,0,0,8,2009,4,1,163500,88,1840
94,190,3,60.0,7200,1,0,1,0,1,0,0,5,7,6,3,0,6,6,1910,1998,0,0,2,3,3,0.0,3,4,5,4,2,3,3,1046,6,0,168,1214,2,0,0,1,1260,1031,0,2291,0,1,2,0,4,2,3,9,6,1,2,3,1900.0,2,2,506,5,5,1,0,0,0,0,99,0,0,0,0,0,11,2007,4,1,133900,97,3505
95,60,2,69.0,9337,1,0,3,0,1,1,0,13,7,6,1,2,6,5,1997,1997,4,0,5,5,3,0.0,3,1,3,2,4,2,0,648,6,0,176,824,5,0,1,1,905,881,0,1786,1,0,2,1,3,1,2,7,6,0,0,6,1997.0,1,2,684,5,5,1,0,162,0,0,0,0,0,0,0,0,5,2007,4,1,204750,10,2610
96,60,2,69.0,9765,1,0,0,0,1,0,0,1,7,6,1,2,6,8,1993,1993,4,0,5,5,2,68.0,1,1,3,2,1,2,4,310,6,0,370,680,5,1,1,1,680,790,0,1470,0,0,2,1,3,1,3,6,6,1,5,2,1993.0,3,2,420,5,5,1,232,63,0,0,0,0,0,0,4,480,4,2009,4,1,185000,16,2150
97,20,2,78.0,10264,1,0,3,0,1,1,0,13,7,6,1,6,7,5,1999,1999,4,0,5,5,2,183.0,2,4,3,2,4,4,4,1162,6,0,426,1588,5,0,1,1,1588,0,0,1588,0,0,2,0,3,1,2,6,6,0,0,6,1999.0,1,2,472,5,5,1,158,29,0,0,0,0,0,0,0,0,8,2006,4,1,214000,7,3176
98,20,2,73.0,10921,1,0,1,2,1,1,0,2,7,6,1,6,4,5,1965,1965,0,0,0,1,2,48.0,3,4,2,4,4,2,3,520,6,0,440,960,5,4,1,4,960,0,0,960,1,0,1,0,3,1,3,6,6,0,0,6,1965.0,3,1,432,5,5,2,120,0,0,0,0,0,0,0,0,0,5,2007,4,1,94750,42,1920
99,30,2,85.0,10625,1,0,1,0,1,0,0,2,7,6,1,6,5,5,1920,1950,4,0,12,13,3,0.0,3,4,5,4,4,2,4,108,6,0,350,458,5,2,0,1,835,0,0,835,0,0,1,0,2,1,3,5,6,0,0,4,1920.0,2,1,366,3,5,1,0,0,77,0,0,0,0,0,4,400,5,2010,6,4,83000,90,1293
100,20,2,77.0,9320,1,0,3,0,1,1,0,14,7,6,1,6,4,5,1959,1959,4,0,8,9,3,0.0,3,4,2,4,4,2,4,569,6,0,381,950,5,2,1,1,1225,0,0,1225,1,0,1,1,3,1,3,6,6,0,0,0,1980.0,0,0,0,0,0,1,352,0,0,0,0,0,0,0,4,400,1,2010,4,1,128950,51,2175
101,20,2,69.0,10603,1,0,3,0,1,1,0,6,7,6,1,6,6,7,1977,2001,4,0,8,9,2,28.0,3,4,3,4,4,3,4,1200,6,0,410,1610,5,1,1,1,1610,0,0,1610,1,0,2,0,3,1,2,6,6,2,5,6,1977.0,1,2,480,5,5,1,168,68,0,0,0,0,0,0,0,0,2,2010,4,1,205000,33,3220
102,60,2,77.0,9206,1,0,1,0,1,1,0,4,7,6,1,2,6,5,1985,1985,4,0,0,1,2,336.0,2,4,2,2,4,2,6,0,6,0,741,741,5,4,1,1,977,755,0,1732,0,0,2,1,3,1,2,7,6,1,5,6,1985.0,3,2,476,5,5,1,192,46,0,0,0,0,0,0,0,0,6,2010,4,1,178000,25,2473
103,90,2,64.0,7018,1,0,1,1,1,1,0,4,7,6,4,6,5,5,1979,1979,4,0,0,1,3,0.0,3,2,1,0,0,0,2,0,0,0,0,0,5,4,1,1,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,0,6,1979.0,2,2,410,5,5,1,0,0,0,0,0,0,0,0,0,0,6,2009,4,3,118964,30,1535
104,20,2,94.0,10402,1,0,3,0,1,0,0,13,7,6,1,6,7,5,2009,2009,4,0,5,5,3,0.0,3,4,3,2,4,2,6,0,6,0,1226,1226,5,0,1,1,1226,0,0,1226,0,0,2,0,3,1,2,6,6,0,0,6,2009.0,1,3,740,5,5,1,0,36,0,0,0,0,0,0,0,0,5,2010,4,1,198900,1,2452
105,50,4,69.0,7758,1,0,1,0,1,0,0,15,7,6,1,5,7,4,1931,1950,4,0,1,2,2,600.0,3,2,3,4,4,2,5,224,6,0,816,1040,5,0,1,4,1226,592,0,1818,0,0,1,1,4,1,3,7,6,2,5,3,1951.0,2,1,240,5,5,1,0,0,0,0,184,0,0,0,0,0,6,2007,4,1,169500,76,2858
106,60,0,75.0,9375,1,0,1,0,1,1,0,10,7,6,1,2,8,5,2003,2004,0,0,5,5,2,768.0,2,4,3,1,4,2,6,0,6,0,1053,1053,5,0,1,1,1053,939,0,1992,0,0,2,1,3,1,2,9,6,1,2,6,2003.0,1,2,648,5,5,1,140,45,0,0,0,0,0,0,0,0,8,2008,4,1,250000,5,3045
107,30,4,60.0,10800,1,1,1,0,1,1,0,5,7,6,1,6,4,7,1885,1995,2,0,5,5,3,0.0,3,4,5,3,4,2,6,0,6,0,641,641,5,1,1,1,1047,0,0,1047,0,0,1,0,2,1,3,6,6,0,0,3,1954.0,2,1,273,3,3,0,0,0,0,0,0,0,0,0,4,450,8,2007,4,1,100000,122,1688
108,20,4,50.0,6000,1,0,1,0,1,1,0,5,7,6,1,6,5,5,1948,1950,4,0,5,5,3,0.0,3,4,2,4,4,2,4,104,1,169,516,789,5,0,1,1,789,0,0,789,0,0,1,0,2,1,3,5,6,0,0,3,1948.0,2,1,250,5,5,1,0,0,0,0,0,0,0,0,0,0,4,2008,4,2,115000,60,1578
109,50,4,85.0,8500,1,0,1,0,1,0,0,15,4,6,1,5,5,7,1919,2005,4,0,10,6,3,0.0,3,4,2,4,4,2,6,0,6,0,793,793,2,4,0,4,997,520,0,1517,0,0,2,0,3,1,0,7,6,0,0,0,1980.0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,8,2007,4,1,115000,88,2310
110,20,2,105.0,11751,1,0,3,0,1,1,0,6,7,6,1,6,6,6,1977,1977,0,0,8,9,2,480.0,3,4,2,2,4,2,1,705,6,0,1139,1844,5,0,1,1,1844,0,0,1844,0,0,2,0,3,1,3,7,6,1,5,6,1977.0,1,2,546,5,5,1,0,122,0,0,0,0,0,2,0,0,1,2010,6,1,190000,33,3688
111,50,2,75.0,9525,1,0,1,0,1,1,0,2,7,6,1,5,6,4,1954,1972,4,0,12,13,3,0.0,3,4,2,4,2,2,3,444,6,0,550,994,5,1,1,1,1216,639,0,1855,0,0,2,0,4,1,3,7,6,0,0,6,1954.0,2,1,325,5,5,1,182,0,0,0,0,0,0,0,0,0,10,2006,4,1,136900,52,2849
112,80,2,69.0,7750,1,0,3,0,1,1,0,1,7,6,1,3,7,5,2000,2000,4,0,5,5,3,0.0,3,4,3,2,4,2,0,250,6,0,134,384,5,0,1,1,774,656,0,1430,0,0,2,1,3,1,3,7,6,1,5,2,2000.0,3,2,400,5,5,1,180,0,0,0,0,0,0,0,0,0,4,2010,4,1,180000,10,1814
113,60,2,77.0,9965,1,0,1,0,1,1,0,13,7,6,1,2,7,5,2007,2007,4,0,5,5,0,220.0,2,4,3,1,4,4,0,984,6,0,280,1264,5,0,1,1,1282,1414,0,2696,1,0,2,1,4,1,1,10,6,1,2,2,2007.0,3,3,792,5,5,1,120,184,0,0,168,0,0,0,0,0,10,2007,8,2,383970,0,3960
114,20,2,69.0,21000,1,0,1,1,1,0,0,12,7,6,1,6,6,5,1953,1953,0,0,12,13,2,184.0,3,1,2,2,4,3,4,35,3,869,905,1809,5,4,1,1,2259,0,0,2259,1,0,2,0,3,1,2,7,6,2,2,4,1953.0,2,2,450,5,5,1,166,120,192,0,0,0,0,2,0,0,10,2007,6,4,217000,54,4068
115,70,2,61.0,7259,1,0,3,0,1,1,2,12,7,6,1,2,6,8,1945,2002,5,0,12,13,3,0.0,3,4,2,4,4,2,4,774,5,150,104,1028,5,0,1,1,1436,884,0,2320,1,0,2,1,3,1,2,9,6,1,5,3,1945.0,2,1,180,5,5,1,224,0,0,0,0,0,0,2,0,0,7,2007,4,1,259500,62,3348
116,160,0,34.0,3230,1,2,1,0,1,0,0,10,7,6,2,2,6,5,1999,1999,4,0,2,3,2,1129.0,3,4,3,2,4,2,0,419,6,0,310,729,5,1,1,1,729,729,0,1458,0,0,2,1,2,1,3,5,6,1,3,3,1999.0,2,2,440,5,5,1,0,32,0,0,0,0,0,0,0,0,6,2007,4,1,176000,8,2187
117,20,2,69.0,11616,1,0,1,0,1,1,0,24,7,6,1,6,5,5,1962,1962,4,0,12,13,2,116.0,3,4,2,4,4,2,5,170,1,670,252,1092,5,4,1,1,1092,0,0,1092,0,1,1,0,3,1,3,6,6,1,4,6,1962.0,2,1,288,5,5,1,0,20,144,0,0,0,0,0,0,0,9,2009,4,1,139000,47,2184
118,20,2,74.0,8536,1,0,1,0,1,0,0,2,7,6,1,6,5,5,2006,2007,4,0,5,5,3,0.0,3,4,3,2,4,2,6,0,6,0,1125,1125,5,1,1,1,1125,0,0,1125,0,0,1,1,2,1,3,5,6,0,0,6,2007.0,2,2,430,5,5,1,80,64,0,0,0,0,0,0,0,0,4,2007,8,2,155000,1,2250
119,60,2,90.0,12376,1,0,1,0,1,0,0,4,7,6,1,2,7,5,1990,1990,0,0,8,9,3,0.0,3,4,3,2,4,3,0,1470,6,0,203,1673,5,1,1,1,1699,1523,0,3222,1,0,3,0,5,1,2,11,6,2,5,6,1990.0,2,3,594,5,5,1,367,0,0,0,0,0,0,0,0,0,5,2010,4,1,320000,20,4895
120,60,2,65.0,8461,1,0,1,0,1,1,0,13,7,6,1,2,6,5,2005,2006,4,0,5,5,3,0.0,2,4,3,2,4,2,6,0,6,0,728,728,5,0,1,1,728,728,0,1456,0,0,2,1,3,1,2,8,6,1,2,6,2005.0,3,2,390,5,5,1,0,24,0,0,0,0,0,0,0,0,7,2006,8,2,163990,1,2184
121,80,2,69.0,21453,1,0,3,3,1,4,1,7,7,6,1,3,6,5,1969,1969,1,2,8,9,3,0.0,3,4,2,4,4,1,4,938,6,0,0,938,5,0,1,1,988,0,0,988,1,0,1,0,1,1,3,4,6,2,5,6,1969.0,2,2,540,5,5,1,0,130,0,130,0,0,0,0,0,0,10,2006,4,1,180000,37,1926
122,50,4,50.0,6060,1,0,1,0,1,1,0,15,7,6,1,5,4,5,1939,1950,4,0,9,11,3,0.0,3,4,3,4,4,2,6,0,6,0,732,732,5,1,1,1,772,351,0,1123,0,0,1,0,3,1,3,4,6,0,0,3,1979.0,2,1,264,5,5,2,0,0,140,0,0,0,0,2,0,0,6,2007,4,1,100000,68,1855
123,20,2,75.0,9464,1,0,1,0,1,0,0,14,7,6,1,6,6,7,1958,1958,0,0,2,3,2,135.0,3,1,2,4,4,2,1,570,6,0,510,1080,5,1,1,1,1080,0,0,1080,0,0,1,0,3,1,3,5,6,0,0,6,1958.0,2,1,288,5,5,1,0,0,0,0,130,0,0,0,0,0,6,2008,4,1,136000,50,2160
124,120,2,55.0,7892,1,0,1,0,1,1,0,4,7,6,2,6,6,5,1993,1993,4,0,8,9,3,0.0,2,4,3,2,4,2,0,300,6,0,899,1199,5,0,1,1,1199,0,0,1199,0,0,2,0,2,1,2,5,6,0,0,6,1993.0,1,2,530,5,5,1,0,63,0,0,0,0,0,0,0,0,3,2008,4,1,153900,15,2398
125,20,2,48.0,17043,1,0,3,0,1,4,0,6,7,6,1,6,6,5,1979,1998,4,0,0,1,3,0.0,3,1,2,2,2,2,6,0,6,0,1362,1362,5,4,1,1,1586,0,0,1586,0,0,2,0,3,1,3,7,6,1,5,6,1979.0,2,2,435,5,5,1,192,0,0,0,0,0,0,0,0,0,1,2009,4,1,181000,30,2948
126,190,4,60.0,6780,1,0,1,0,1,1,0,15,7,6,3,5,6,8,1935,1982,4,0,12,13,3,0.0,3,2,2,4,4,4,0,490,6,0,30,520,5,1,0,1,520,0,234,754,1,0,1,0,2,1,3,5,6,0,0,0,1980.0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,6,2006,4,1,84500,71,1040
127,120,2,69.0,4928,1,0,3,0,1,1,0,18,7,6,2,6,6,5,1976,1976,4,0,8,9,3,0.0,3,4,2,2,4,2,4,120,6,0,958,1078,5,4,1,1,958,0,0,958,0,0,2,0,2,1,3,5,6,1,5,6,1977.0,1,2,440,5,5,1,0,205,0,0,0,0,0,0,0,0,2,2007,4,1,128000,31,2036
128,45,4,55.0,4388,1,0,3,1,1,1,0,5,3,6,1,7,5,7,1930,1950,4,0,3,13,3,0.0,3,1,5,4,4,2,5,116,6,0,556,672,5,0,1,1,840,0,0,840,0,0,1,0,3,1,3,5,6,1,5,0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2007,4,1,87000,77,1512
129,60,2,69.0,7590,1,0,1,0,1,1,0,14,1,6,1,2,6,5,1966,1966,4,0,5,5,2,266.0,3,4,2,4,4,2,1,512,6,0,148,660,5,4,1,1,660,688,0,1348,0,0,1,1,3,1,3,6,6,1,3,6,1966.0,1,2,453,5,5,1,188,108,0,0,0,0,0,0,0,0,7,2006,4,1,155000,40,2008
130,20,2,69.0,8973,1,0,1,0,1,1,0,14,7,6,1,6,5,7,1958,1991,4,0,8,9,2,85.0,3,4,2,4,4,2,3,567,1,28,413,1008,5,4,1,3,1053,0,0,1053,0,1,1,1,3,1,1,6,6,0,0,5,1998.0,1,2,750,5,5,1,0,80,0,180,0,0,0,1,0,0,7,2006,4,4,150000,48,2061
131,60,2,88.0,14200,1,0,1,0,1,0,0,14,7,6,1,2,7,6,1966,1966,4,0,2,3,2,309.0,3,4,2,4,4,2,3,445,6,0,479,924,5,0,1,1,1216,941,0,2157,0,0,2,1,4,1,2,8,6,2,2,6,1966.0,3,2,487,5,5,1,105,66,0,0,0,0,0,3,0,0,5,2006,4,1,226000,40,3081
132,60,2,69.0,12224,1,0,3,0,1,0,0,1,7,6,1,2,6,5,2000,2000,4,0,5,5,2,40.0,2,4,3,2,4,2,0,695,6,0,297,992,5,0,1,1,1022,1032,0,2054,1,0,2,1,3,1,2,7,6,1,5,2,2000.0,1,2,390,5,5,1,24,48,0,0,0,0,0,0,0,0,7,2009,4,1,244000,9,3046
133,20,2,75.0,7388,1,0,1,0,1,0,0,14,7,6,1,6,5,6,1959,2002,4,0,2,3,3,0.0,3,4,2,4,4,2,3,405,6,0,658,1063,5,1,1,1,1327,0,0,1327,1,0,1,0,3,1,2,7,6,0,0,3,1974.0,2,2,624,5,5,1,0,0,0,0,0,0,0,0,0,0,7,2007,4,1,150750,48,2390
134,20,2,69.0,6853,1,0,3,0,1,1,0,16,7,6,1,6,8,5,2001,2002,4,0,5,5,2,136.0,2,4,3,1,4,2,0,1005,6,0,262,1267,5,0,1,1,1296,0,0,1296,1,0,2,0,2,1,2,6,6,0,0,6,2001.0,3,2,471,5,5,1,192,25,0,0,0,0,0,0,0,0,6,2009,4,1,220000,8,2563
135,20,2,78.0,10335,1,0,3,0,1,1,0,24,7,6,1,6,5,6,1968,1993,4,0,8,9,3,0.0,3,4,2,4,4,2,3,570,6,0,891,1461,5,1,1,1,1721,0,0,1721,0,0,2,1,3,1,3,7,3,1,5,6,1968.0,1,2,440,5,5,1,0,96,180,0,0,0,0,2,0,0,7,2006,4,1,180000,38,3182
136,20,2,80.0,10400,1,0,1,0,1,1,0,6,7,6,1,6,7,6,1970,1970,0,0,8,9,2,288.0,3,4,3,4,4,2,6,0,6,0,1304,1304,5,1,1,1,1682,0,0,1682,0,0,2,0,3,1,3,7,6,1,2,6,1970.0,2,2,530,5,5,1,98,0,0,0,0,0,0,2,0,0,5,2008,4,1,174000,38,2986
137,20,2,69.0,10355,1,0,3,0,1,0,0,14,7,6,1,6,5,5,1967,1967,4,0,2,3,2,196.0,3,4,2,4,4,2,1,695,6,0,519,1214,5,4,1,1,1214,0,0,1214,0,0,2,0,3,1,3,5,6,1,3,6,1967.0,1,1,318,5,5,1,0,111,0,0,0,0,0,0,0,0,7,2007,4,1,143000,40,2428
138,90,2,82.0,11070,1,0,1,0,1,1,0,17,7,6,4,6,7,5,1988,1989,4,0,5,5,2,70.0,3,4,2,4,4,2,6,0,6,0,1907,1907,5,1,1,1,1959,0,0,1959,0,0,3,0,5,2,3,9,6,0,0,5,1989.0,2,3,766,5,5,1,0,0,0,0,0,0,0,0,0,0,7,2006,4,5,171000,18,3866
139,60,2,73.0,9066,1,0,3,0,1,1,0,13,7,6,1,2,8,5,1999,2000,4,0,5,5,2,320.0,2,4,3,2,4,3,0,668,6,0,336,1004,5,0,1,1,1004,848,0,1852,0,0,2,1,3,1,2,7,6,2,5,6,1999.0,3,3,660,5,5,1,224,106,0,0,0,0,0,3,0,0,12,2008,4,1,230000,9,2856
140,60,2,65.0,15426,1,0,3,0,1,1,0,13,7,6,1,2,6,5,1997,1997,4,0,5,5,3,0.0,3,4,3,2,4,2,0,821,6,0,107,928,5,0,1,1,928,836,0,1764,1,0,2,1,3,1,2,7,6,0,0,6,1997.0,1,2,470,5,5,1,276,99,0,0,0,0,0,2,0,0,8,2009,4,1,231500,12,2692
141,20,2,70.0,10500,1,0,1,0,1,3,0,14,7,6,1,6,4,5,1971,1971,4,0,0,1,3,0.0,3,4,2,4,4,2,4,432,6,0,432,864,5,4,1,1,864,0,0,864,0,0,1,0,3,1,3,5,6,1,4,0,1980.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2010,0,1,115000,39,1728
142,20,2,78.0,11645,1,0,1,0,1,1,0,13,7,6,1,6,7,5,2005,2005,4,0,5,5,3,0.0,2,4,3,2,4,4,0,1300,6,0,434,1734,5,0,1,1,1734,0,0,1734,1,0,2,0,3,1,2,7,6,0,0,6,2005.0,3,2,660,5,5,1,160,24,0,0,0,0,0,0,0,0,1,2006,4,1,260000,1,3468
143,50,2,71.0,8520,1,0,1,0,1,0,0,14,4,6,1,5,5,4,1952,1952,4,0,6,13,3,0.0,3,2,2,4,4,2,3,507,6,0,403,910,5,2,1,1,910,475,0,1385,0,0,2,0,4,1,3,6,6,0,0,3,2000.0,2,2,720,5,5,1,0,0,0,0,0,0,0,2,0,0,6,2010,4,1,166000,58,2295
144,20,2,78.0,10335,1,0,3,0,1,1,0,13,7,6,1,6,7,5,1999,1999,4,0,5,5,2,183.0,2,4,3,2,4,1,0,679,6,0,811,1490,5,0,1,1,1501,0,0,1501,1,0,2,0,3,1,2,6,6,0,0,6,1999.0,1,2,577,5,5,1,144,29,0,0,0,0,0,0,0,0,6,2009,4,1,204000,10,2991
